state,year,month,api
Negeri Sembilan,2021,10,50.31586022
Negeri Sembilan,2021,11,41.94027778
Negeri Sembilan,2021,12,45.31182796
Negeri Sembilan,2022,1,44.15074024
Negeri Sembilan,2022,2,53.22169811
Negeri Sembilan,2022,3,65.62231183
Negeri Sembilan,2022,4,72.72916667
Negeri Sembilan,2022,5,62.3974359
Perak,2017,1,32.71639785
Perak,2017,2,43.24255952
Perak,2017,3,44.91310345
Perak,2017,4,32.51719198
Perak,2017,5,26.04037685
Perak,2017,6,31.04227405
Perak,2017,7,39.83870968
Perak,2017,8,30.11484594
Perak,2017,9,24.77077364
Perak,2017,10,20.53494624
Perak,2017,11,21.90801187
Perak,2017,12,24.05953992
Perak,2018,1,20.68545994
Perak,2018,2,31.60551948
Perak,2018,3,25.88844086
Perak,2018,4,25.16388889
Perak,2018,5,22.96236559
Perak,2018,6,25.3625
Perak,2018,7,31.6255144
Perak,2018,8,47.59474412
Perak,2018,9,50.32638889
Perak,2018,10,45.52284946
Perak,2018,11,49.77222222
Perak,2018,12,44.32123656
Perak,2019,1,53.28225806
Perak,2019,2,57.21428571
Perak,2019,3,60.39784946
Perak,2019,4,55.40416667
Perak,2019,5,48.88575269
Perak,2019,6,50.3125
Perak,2019,7,60.59408602
Perak,2019,8,68.83333333
Perak,2019,9,94.09583333
Perak,2019,10,48.94892473
Perak,2019,11,46.11944444
Perak,2019,12,46.27150538
Perak,2020,1,54.64784946
Perak,2020,2,54.66666667
Perak,2020,3,56.46639785
Perak,2020,4,50.57638889
Perak,2020,5,44.77822581
Perak,2020,6,53.20027816
Perak,2020,7,54.0094086
Perak,2020,8,65.04301075
Perak,2020,9,49.01746725
Perak,2020,10,50.1344086
Perak,2020,11,40.42777778
Perak,2020,12,46.22311828
Perak,2021,1,50.36424731
Perak,2021,2,63.56696429
Perak,2021,3,56.11290323
Perak,2021,4,51.06666667
Perak,2021,5,52.2594086
Perak,2021,6,49.14861111
Perak,2021,7,52.375
Perak,2021,8,42.88037634
Perak,2021,9,45.58194444
Perak,2021,10,43.65725806
Perak,2021,11,36.49166667
Perak,2021,12,47.45698925
Perak,2022,1,57.54374159
Perak,2022,2,46.66020864
Perak,2022,3,49.17900404
Perak,2022,4,46.70277778
Perak,2022,5,49.18589744
Selangor,2017,1,
Selangor,2017,2,
Selangor,2017,3,
Selangor,2017,4,
Selangor,2017,5,
Selangor,2017,6,
Selangor,2017,7,
Selangor,2017,8,
Selangor,2017,9,
Selangor,2017,10,
Selangor,2017,11,
Selangor,2017,12,
Selangor,2018,1,27.66096866
Selangor,2018,2,38.26644182
Selangor,2018,3,39.52638701
Selangor,2018,4,37.43358779
Selangor,2018,5,35.50141643
Selangor,2018,6,32.25141243
Selangor,2018,7,35.28897849
Selangor,2018,8,49.95967742
Selangor,2018,9,63.0875
Selangor,2018,10,59.36693548
Selangor,2018,11,58.50138889
Selangor,2018,12,59.05376344
Selangor,2019,1,63.14106145
Selangor,2019,2,65.89583333
Selangor,2019,3,74.625
Selangor,2019,4,68.07222222
Selangor,2019,5,59.4422043
Selangor,2019,6,58.45972222
Selangor,2019,7,62.65322581
Selangor,2019,8,73.34005376
Selangor,2019,9,109.95
Selangor,2019,10,63.56586022
Selangor,2019,11,58.47361111
Selangor,2019,12,55.81317204
Selangor,2020,1,57.42411924
Selangor,2020,2,55.52873563
Selangor,2020,3,57.27956989
Selangor,2020,4,50.03623188
Selangor,2020,5,52.35215054
Selangor,2020,6,56.31432545
Selangor,2020,7,58.55913978
Selangor,2020,8,60.02553763
Selangor,2020,9,55.28820961
Selangor,2020,10,56.18145161
Selangor,2020,11,57.15277778
Selangor,2020,12,58.60887097
Selangor,2021,1,57.75537634
Selangor,2021,2,65.95238095
Selangor,2021,3,66.11290323
Selangor,2021,4,61.14076246
Selangor,2021,5,63.11185984
Selangor,2021,6,56.70833333
Selangor,2021,7,58.38037634
Selangor,2021,8,56.99173554
Selangor,2021,9,61.72916667
Selangor,2021,10,66.30662983
Selangor,2021,11,61.27638889
Selangor,2021,12,65.09696093
Selangor,2022,1,69.52908587
Selangor,2022,2,56.67901235
Selangor,2022,3,58.47325103
Selangor,2022,4,63.69305556
Selangor,2022,5,58.63461538
Sarawak,2017,1,35.61827957
Sarawak,2017,2,33.96808511
Sarawak,2017,3,28.86390533
Sarawak,2017,4,25.81641168
Sarawak,2017,5,20.45870206
Sarawak,2017,6,18.21137026
Sarawak,2017,7,20.17204301
Sarawak,2017,8,16.55284553
Sarawak,2017,9,16.53055556
Sarawak,2017,10,18.56989247
Sarawak,2017,11,18.10271041
Sarawak,2017,12,19.43145161
Sarawak,2018,1,14.47503374
Sarawak,2018,2,23.39448052
Sarawak,2018,3,19.55724138
Sarawak,2018,4,19.85972222
Sarawak,2018,5,16.84472934
Sarawak,2018,6,23.26299694
Sarawak,2018,7,31.46666667
Sarawak,2018,8,54.12365591
Sarawak,2018,9,53.63194444
Sarawak,2018,10,47.54569892
Sarawak,2018,11,46.09166667
Sarawak,2018,12,41.29435484
Sarawak,2019,1,42.44623656
Sarawak,2019,2,48.16964286
Sarawak,2019,3,51.67473118
Sarawak,2019,4,49.14166667
Sarawak,2019,5,52.46774194
Sarawak,2019,6,41.825
Sarawak,2019,7,52.6344086
Sarawak,2019,8,65.83064516
Sarawak,2019,9,102.4611111
Sarawak,2019,10,48.56989247
Sarawak,2019,11,44.31111111
Sarawak,2019,12,31.93413978
Sarawak,2020,1,39.48252688
Sarawak,2020,2,42.90948276
Sarawak,2020,3,42.68682796
Sarawak,2020,4,36.92222222
Sarawak,2020,5,36.08064516
Sarawak,2020,6,28.06119611
Sarawak,2020,7,27.25403226
Sarawak,2020,8,39.39516129
Sarawak,2020,9,28.56768559
Sarawak,2020,10,33.24327957
Sarawak,2020,11,24.31111111
Sarawak,2020,12,25.33198925
Sarawak,2021,1,25.27822581
Sarawak,2021,2,37.11607143
Sarawak,2021,3,33.57795699
Sarawak,2021,4,43.22083333
Sarawak,2021,5,30.63391655
Sarawak,2021,6,32.48472222
Sarawak,2021,7,39.11693548
Sarawak,2021,8,31.42607527
Sarawak,2021,9,30.69861111
Sarawak,2021,10,31.99731183
Sarawak,2021,11,24.54027778
Sarawak,2021,12,25.56048387
Sarawak,2022,1,34.39165545
Sarawak,2022,2,37.90461997
Sarawak,2022,3,36.62903226
Sarawak,2022,4,34.61538462
Sarawak,2022,5,32.58974359
Sarawak,2017,1,19.8844086
Sarawak,2017,2,30.89036545
Sarawak,2017,3,22.73839009
Sarawak,2017,4,15.86573427
Sarawak,2017,5,12.6344464
Sarawak,2017,6,16.42622951
Sarawak,2017,7,18.00734214
Sarawak,2017,8,15.80081301
Sarawak,2017,9,18.9125
Sarawak,2017,10,15.09274194
Sarawak,2017,11,11.63249211
Sarawak,2017,12,12.67319277
Sarawak,2018,1,10.97588652
Sarawak,2018,2,16.7996357
Sarawak,2018,3,13.14742698
Sarawak,2018,4,15.48617176
Sarawak,2018,5,12.87254902
Sarawak,2018,6,15.55138889
Sarawak,2018,7,20.32010944
Sarawak,2018,8,49.03238866
Sarawak,2018,9,49.70694444
Sarawak,2018,10,37.24327957
Sarawak,2018,11,34.5
Sarawak,2018,12,26.61021505
Sarawak,2019,1,30.27822581
Sarawak,2019,2,34.28720238
Sarawak,2019,3,49.69489247
Sarawak,2019,4,36.24861111
Sarawak,2019,5,43.1438172
Sarawak,2019,6,33.36920777
Sarawak,2019,7,49.36290323
Sarawak,2019,8,91.7311828
Sarawak,2019,9,149.7805556
Sarawak,2019,10,39.22177419
Sarawak,2019,11,41.18194444
Sarawak,2019,12,24.51209677
Sarawak,2020,1,30.25403226
Sarawak,2020,2,41.46982759
Sarawak,2020,3,31.13037634
Sarawak,2020,4,32.7
Sarawak,2020,5,27.75
Sarawak,2020,6,24.4659249
Sarawak,2020,7,22.71102151
Sarawak,2020,8,42.00806452
Sarawak,2020,9,27.74090247
Sarawak,2020,10,34.76747312
Sarawak,2020,11,21.20555556
Sarawak,2020,12,26.06048387
Sarawak,2021,1,19.43548387
Sarawak,2021,2,33.2202381
Sarawak,2021,3,32.25268817
Sarawak,2021,4,36.55
Sarawak,2021,5,35.13037634
Sarawak,2021,6,37.20555556
Sarawak,2021,7,40.9327957
Sarawak,2021,8,30.32123656
Sarawak,2021,9,38.69861111
Sarawak,2021,10,32.75806452
Sarawak,2021,11,25.28611111
Sarawak,2021,12,26.63037634
Sarawak,2022,1,31.8640646
Sarawak,2022,2,32.18628912
Sarawak,2022,3,33.72311828
Sarawak,2022,4,40.24722222
Sarawak,2022,5,46.07051282
Kedah,2017,1,59.58064516
Kedah,2017,2,61.50744048
Kedah,2017,3,63.59274194
Kedah,2017,4,37.41388889
Kedah,2017,5,25.88033012
Kedah,2017,6,26.42222222
Kedah,2017,7,33.97580645
Kedah,2017,8,22.56123822
Kedah,2017,9,19.13888889
Kedah,2017,10,21.8077957
Kedah,2017,11,18.22746781
Kedah,2017,12,24.31317204
Kedah,2018,1,19.89218329
Kedah,2018,2,31.16396104
Kedah,2018,3,28.59005376
Kedah,2018,4,27.30555556
Kedah,2018,5,21.29973118
Kedah,2018,6,27.33004231
Kedah,2018,7,29.17204301
Kedah,2018,8,45.28494624
Kedah,2018,9,48.81527778
Kedah,2018,10,46.5
Kedah,2018,11,50.85416667
Kedah,2018,12,50.56317204
Kedah,2019,1,50.02016129
Kedah,2019,2,53.88690476
Kedah,2019,3,58.82258065
Kedah,2019,4,53.11666667
Kedah,2019,5,45.5094086
Kedah,2019,6,56.17916667
Kedah,2019,7,62.33781965
Kedah,2019,8,61.53091398
Kedah,2019,9,75.20972222
Kedah,2019,10,46.09005376
Kedah,2019,11,47.02083333
Kedah,2019,12,50.09811828
Kedah,2020,1,52.76075269
Kedah,2020,2,49.28201439
Kedah,2020,3,57.49193548
Kedah,2020,4,43.06388889
Kedah,2020,5,41.15860215
Kedah,2020,6,52.81502086
Kedah,2020,7,52.5577957
Kedah,2020,8,61.40322581
Kedah,2020,9,45.03784571
Kedah,2020,10,35.95295699
Kedah,2020,11,33.67083333
Kedah,2020,12,35.98924731
Kedah,2021,1,50.15725806
Kedah,2021,2,59.10267857
Kedah,2021,3,55.05107527
Kedah,2021,4,46.5375
Kedah,2021,5,52.07392473
Kedah,2021,6,51.81111111
Kedah,2021,7,54.33602151
Kedah,2021,8,46.97849462
Kedah,2021,9,53.22638889
Kedah,2021,10,46.32526882
Kedah,2021,11,36.96805556
Kedah,2021,12,47.37231183
Kedah,2022,1,57.06325707
Kedah,2022,2,49.04172876
Kedah,2022,3,49.84543011
Kedah,2022,4,53.00694444
Kedah,2022,5,55.62820513
Perak,2017,1,55.67872648
Perak,2017,2,56.34722222
Perak,2017,3,56.41887906
Perak,2017,4,38.66101695
Perak,2017,5,33.11590296
Perak,2017,6,33.86706949
Perak,2017,7,40.73387097
Perak,2017,8,31.87907609
Perak,2017,9,25.89861111
Perak,2017,10,28.22206897
Perak,2017,11,23.09396914
Perak,2017,12,23.08064516
Perak,2018,1,25.50485437
Perak,2018,2,40.95276873
Perak,2018,3,33.72043011
Perak,2018,4,34.07222222
Perak,2018,5,29.78397711
Perak,2018,6,36.83055556
Perak,2018,7,37.66997167
Perak,2018,8,55.17069892
Perak,2018,9,49.07638889
Perak,2018,10,44.92204301
Perak,2018,11,43.94722222
Perak,2018,12,48.08198925
Perak,2019,1,54.20967742
Perak,2019,2,55.24404762
Perak,2019,3,58.64516129
Perak,2019,4,51.50277778
Perak,2019,5,43.40188172
Perak,2019,6,55.83611111
Perak,2019,7,62.5483871
Perak,2019,8,60.52284946
Perak,2019,9,80.04027778
Perak,2019,10,43.21908602
Perak,2019,11,42.9
Perak,2019,12,50.20833333
Perak,2020,1,55.86424731
Perak,2020,2,52.56115108
Perak,2020,3,58.73387097
Perak,2020,4,43.49583333
Perak,2020,5,39.94354839
Perak,2020,6,53.73852573
Perak,2020,7,51.83333333
Perak,2020,8,62.83870968
Perak,2020,9,49.7510917
Perak,2020,10,44.30376344
Perak,2020,11,35.82638889
Perak,2020,12,41.91129032
Perak,2021,1,45.40188172
Perak,2021,2,61.34375
Perak,2021,3,57.01478495
Perak,2021,4,45.15138889
Perak,2021,5,48.05241935
Perak,2021,6,48.125
Perak,2021,7,55.52413793
Perak,2021,8,45.2688172
Perak,2021,9,49.95815296
Perak,2021,10,41.78763441
Perak,2021,11,33.41805556
Perak,2021,12,46.65591398
Perak,2022,1,57.19111709
Perak,2022,2,43.07302534
Perak,2022,3,46.1733871
Perak,2022,4,46.85277778
Perak,2022,5,49.1474359
Kelantan,2017,1,32.33333333
Kelantan,2017,2,45.04280822
Kelantan,2017,3,45.61462729
Kelantan,2017,4,27.86910198
Kelantan,2017,5,21.83580081
Kelantan,2017,6,19.78888889
Kelantan,2017,7,24.6011236
Kelantan,2017,8,18.15437158
Kelantan,2017,9,17.09696093
Kelantan,2017,10,22.92352092
Kelantan,2017,11,19.45467626
Kelantan,2017,12,25.94049587
Kelantan,2018,1,22.45338983
Kelantan,2018,2,37.24067797
Kelantan,2018,3,30.93922652
Kelantan,2018,4,30.60921248
Kelantan,2018,5,23.53108108
Kelantan,2018,6,25.05416667
Kelantan,2018,7,28.38741259
Kelantan,2018,8,48.66304348
Kelantan,2018,9,43.96522949
Kelantan,2018,10,44.94623656
Kelantan,2018,11,42.79027778
Kelantan,2018,12,38.84139785
Kelantan,2019,1,49.84139785
Kelantan,2019,2,55.45454545
Kelantan,2019,3,64.11693548
Kelantan,2019,4,62.77916667
Kelantan,2019,5,49.5672043
Kelantan,2019,6,47.25972222
Kelantan,2019,7,55.46236559
Kelantan,2019,8,57.38037634
Kelantan,2019,9,64.05416667
Kelantan,2019,10,46.5
Kelantan,2019,11,40.33194444
Kelantan,2019,12,50.34946237
Kelantan,2020,1,56.00134409
Kelantan,2020,2,54.12356322
Kelantan,2020,3,60.43817204
Kelantan,2020,4,53.41388889
Kelantan,2020,5,48.1344086
Kelantan,2020,6,45.80528512
Kelantan,2020,7,50.54301075
Kelantan,2020,8,54.33602151
Kelantan,2020,9,47.82387191
Kelantan,2020,10,42.2601626
Kelantan,2020,11,41.94722222
Kelantan,2020,12,43.29166667
Kelantan,2021,1,51.73924731
Kelantan,2021,2,70.34821429
Kelantan,2021,3,52.90860215
Kelantan,2021,4,47.95416667
Kelantan,2021,5,44.20833333
Kelantan,2021,6,42.05555556
Kelantan,2021,7,50.65591398
Kelantan,2021,8,44.48790323
Kelantan,2021,9,48.49444444
Kelantan,2021,10,50.1155914
Kelantan,2021,11,38.58611111
Kelantan,2021,12,49.58194444
Kelantan,2022,1,61.66621803
Kelantan,2022,2,47.57824143
Kelantan,2022,3,54.50203528
Kelantan,2022,4,50.57916667
Kelantan,2022,5,44.92948718
Johor,2017,1,
Johor,2017,2,
Johor,2017,3,
Johor,2017,4,
Johor,2017,5,
Johor,2017,6,
Johor,2017,7,
Johor,2017,8,
Johor,2017,9,
Johor,2017,10,
Johor,2017,11,
Johor,2017,12,
Johor,2018,1,
Johor,2018,2,
Johor,2018,3,29.84593023
Johor,2018,4,27.5875
Johor,2018,5,25.46338028
Johor,2018,6,23.45062587
Johor,2018,7,27.67473118
Johor,2018,8,46.00283688
Johor,2018,9,59.26527778
Johor,2018,10,51.68682796
Johor,2018,11,49.82361111
Johor,2018,12,46.97443182
Johor,2019,1,48.74831763
Johor,2019,2,55.82695253
Johor,2019,3,67.66263441
Johor,2019,4,55.26805556
Johor,2019,5,56.34139785
Johor,2019,6,49.90833333
Johor,2019,7,57.62231183
Johor,2019,8,68.07392473
Johor,2019,9,102.0694444
Johor,2019,10,64.95698925
Johor,2019,11,54.70416667
Johor,2019,12,43.48790323
Johor,2020,1,44.04166667
Johor,2020,2,43.54597701
Johor,2020,3,51.83064516
Johor,2020,4,43.44305556
Johor,2020,5,42.78571429
Johor,2020,6,47.63143255
Johor,2020,7,44.34139785
Johor,2020,8,51.1922043
Johor,2020,9,48.1775837
Johor,2020,10,51.11155914
Johor,2020,11,44.91111111
Johor,2020,12,50.70967742
Johor,2021,1,45.20564516
Johor,2021,2,60.87919463
Johor,2021,3,57.27284946
Johor,2021,4,56.14027778
Johor,2021,5,47.42607527
Johor,2021,6,52.75277778
Johor,2021,7,50.27016129
Johor,2021,8,42.00672043
Johor,2021,9,45.29583333
Johor,2021,10,51.69758065
Johor,2021,11,49.61944444
Johor,2021,12,44.27109267
Johor,2022,1,42.24865591
Johor,2022,2,34.90014903
Johor,2022,3,48.16689098
Johor,2022,4,49.92222222
Johor,2022,5,34.32051282
Perak,2017,1,33.35752688
Perak,2017,2,36.07055215
Perak,2017,3,34.38927098
Perak,2017,4,28.66003063
Perak,2017,5,26.69265033
Perak,2017,6,26.94527363
Perak,2017,7,28.03185596
Perak,2017,8,25.45405405
Perak,2017,9,19.0027894
Perak,2017,10,17.59677419
Perak,2017,11,15.16852368
Perak,2017,12,17.78035471
Perak,2018,1,14.30499325
Perak,2018,2,21.34902597
Perak,2018,3,20.0782726
Perak,2018,4,21.11174785
Perak,2018,5,18.83870968
Perak,2018,6,21.94134078
Perak,2018,7,24.4325452
Perak,2018,8,38.55107527
Perak,2018,9,37.08472222
Perak,2018,10,30.47177419
Perak,2018,11,26.94722222
Perak,2018,12,24.59946237
Perak,2019,1,33.17204301
Perak,2019,2,41.71875
Perak,2019,3,51.91397849
Perak,2019,4,43.79722222
Perak,2019,5,32.37903226
Perak,2019,6,48.65555556
Perak,2019,7,52.9516129
Perak,2019,8,56.99327957
Perak,2019,9,69.49430199
Perak,2019,10,38.35483871
Perak,2019,11,29.65555556
Perak,2019,12,24.96236559
Perak,2020,1,30.92204301
Perak,2020,2,29.12787356
Perak,2020,3,39.61693548
Perak,2020,4,29.93055556
Perak,2020,5,25.93413978
Perak,2020,6,35.14047288
Perak,2020,7,32.72983871
Perak,2020,8,43.50134409
Perak,2020,9,32.63848397
Perak,2020,10,31.35215054
Perak,2020,11,22.58333333
Perak,2020,12,24.89247312
Perak,2021,1,26.4811828
Perak,2021,2,39.77083333
Perak,2021,3,35.47849462
Perak,2021,4,32.8125
Perak,2021,5,34.11693548
Perak,2021,6,35.18888889
Perak,2021,7,44.26209677
Perak,2021,8,39.0766129
Perak,2021,9,40.88888889
Perak,2021,10,45.45967742
Perak,2021,11,30.94861111
Perak,2021,12,40.50806452
Perak,2022,1,48.10632571
Perak,2022,2,37.69299553
Perak,2022,3,46.59274194
Perak,2022,4,46.58888889
Perak,2022,5,45.99358974
Perak,2017,1,43.5884058
Perak,2017,2,46.55357143
Perak,2017,3,49.26478495
Perak,2017,4,33.95584046
Perak,2017,5,30.76832845
Perak,2017,6,43
Perak,2017,7,40.71370968
Perak,2017,8,33.57200538
Perak,2017,9,28.5125
Perak,2017,10,30.12231183
Perak,2017,11,22.06365159
Perak,2017,12,25.87365591
Perak,2018,1,22.99152542
Perak,2018,2,29.57305195
Perak,2018,3,29.40053763
Perak,2018,4,31.44963504
Perak,2018,5,28.4622905
Perak,2018,6,34.10599721
Perak,2018,7,34.92363112
Perak,2018,8,48.96505376
Perak,2018,9,55.13888889
Perak,2018,10,51.29569892
Perak,2018,11,51.47083333
Perak,2018,12,50.36290323
Perak,2019,1,55.69489247
Perak,2019,2,56.76785714
Perak,2019,3,60.23252688
Perak,2019,4,55.42916667
Perak,2019,5,50.57795699
Perak,2019,6,55.05416667
Perak,2019,7,61.15591398
Perak,2019,8,67.76747312
Perak,2019,9,91.04722222
Perak,2019,10,51.74596774
Perak,2019,11,49.71111111
Perak,2019,12,50.24731183
Perak,2020,1,54.08467742
Perak,2020,2,50.46618705
Perak,2020,3,56.43010753
Perak,2020,4,45.41666667
Perak,2020,5,45.01747312
Perak,2020,6,54.58831711
Perak,2020,7,57.79569892
Perak,2020,8,63.46908602
Perak,2020,9,54.18340611
Perak,2020,10,51.65053763
Perak,2020,11,47.75
Perak,2020,12,47.54569892
Perak,2021,1,52.74596774
Perak,2021,2,63.24702381
Perak,2021,3,62.68010753
Perak,2021,4,56.47361111
Perak,2021,5,56.64650538
Perak,2021,6,53.92916667
Perak,2021,7,57.15994624
Perak,2021,8,52.57123656
Perak,2021,9,53.28888889
Perak,2021,10,53.32526882
Perak,2021,11,47.9125
Perak,2021,12,51.18817204
Perak,2022,1,58.35800808
Perak,2022,2,53.35767511
Perak,2022,3,55.94397759
Perak,2022,4,56.67361111
Perak,2022,5,56.82051282
Sabah,2017,1,36.97913769
Sabah,2017,2,35.01041667
Sabah,2017,3,35.15053763
Sabah,2017,4,26.00591716
Sabah,2017,5,23.04571429
Sabah,2017,6,20.57165354
Sabah,2017,7,17.35643564
Sabah,2017,8,14.95283019
Sabah,2017,9,14.15277778
Sabah,2017,10,15.23593964
Sabah,2017,11,15.89166667
Sabah,2017,12,14.86962366
Sabah,2018,1,15.09677419
Sabah,2018,2,15.38149351
Sabah,2018,3,15.51260504
Sabah,2018,4,17.35416667
Sabah,2018,5,13.00806452
Sabah,2018,6,13.83888889
Sabah,2018,7,16.58645533
Sabah,2018,8,28.82681564
Sabah,2018,9,39.44027778
Sabah,2018,10,33.74865591
Sabah,2018,11,28.00555556
Sabah,2018,12,26.08602151
Sabah,2019,1,29.94623656
Sabah,2019,2,33.21577381
Sabah,2019,3,37.20564516
Sabah,2019,4,33.92222222
Sabah,2019,5,29.09811828
Sabah,2019,6,26.16944444
Sabah,2019,7,34.53225806
Sabah,2019,8,38.36693548
Sabah,2019,9,59.5375
Sabah,2019,10,34.61155914
Sabah,2019,11,35.72777778
Sabah,2019,12,26.52284946
Sabah,2020,1,29.79704301
Sabah,2020,2,28.84051724
Sabah,2020,3,28.93413978
Sabah,2020,4,30.25833333
Sabah,2020,5,25.27785614
Sabah,2020,6,29.49791377
Sabah,2020,7,29.90860215
Sabah,2020,8,28.04166667
Sabah,2020,9,22.57641921
Sabah,2020,10,21.12768817
Sabah,2020,11,29.70555556
Sabah,2020,12,27.50806452
Sabah,2021,1,26.02553763
Sabah,2021,2,30.33779762
Sabah,2021,3,31.74193548
Sabah,2021,4,31.15972222
Sabah,2021,5,26.4811828
Sabah,2021,6,29.90833333
Sabah,2021,7,26.1344086
Sabah,2021,8,25.69758065
Sabah,2021,9,25.77361111
Sabah,2021,10,30.25
Sabah,2021,11,26.2168331
Sabah,2021,12,42.94892473
Sabah,2022,1,47.63930013
Sabah,2022,2,45.28315946
Sabah,2022,3,43.4422043
Sabah,2022,4,43.50428571
Sabah,2022,5,45.94871795
Pahang,2017,1,
Pahang,2017,2,
Pahang,2017,3,
Pahang,2017,4,25.87131367
Pahang,2017,5,28.1189759
Pahang,2017,6,30.325
Pahang,2017,7,32.66532258
Pahang,2017,8,25.70094723
Pahang,2017,9,28.60694444
Pahang,2017,10,28.28091398
Pahang,2017,11,26.24583333
Pahang,2017,12,22.73485868
Pahang,2018,1,16.12517385
Pahang,2018,2,25.88149351
Pahang,2018,3,26.04958678
Pahang,2018,4,26.51111111
Pahang,2018,5,23.78360215
Pahang,2018,6,29.55277778
Pahang,2018,7,33.42105263
Pahang,2018,8,47.50268817
Pahang,2018,9,55.9125
Pahang,2018,10,50.36290323
Pahang,2018,11,46.39027778
Pahang,2018,12,39.52150538
Pahang,2019,1,48.25134409
Pahang,2019,2,51.67708333
Pahang,2019,3,60.40725806
Pahang,2019,4,56.08333333
Pahang,2019,5,55.05241935
Pahang,2019,6,55.06666667
Pahang,2019,7,62.48521505
Pahang,2019,8,71.79569892
Pahang,2019,9,88.80694444
Pahang,2019,10,53.75134409
Pahang,2019,11,48.69166667
Pahang,2019,12,44.28360215
Pahang,2020,1,48.80215343
Pahang,2020,2,47.69971264
Pahang,2020,3,52.53629032
Pahang,2020,4,43.70138889
Pahang,2020,5,44.32526882
Pahang,2020,6,53.62030598
Pahang,2020,7,52.07392473
Pahang,2020,8,59.26344086
Pahang,2020,9,53.04803493
Pahang,2020,10,53.89650538
Pahang,2020,11,36.45555556
Pahang,2020,12,40.88709677
Pahang,2021,1,40.68010753
Pahang,2021,2,56.21577381
Pahang,2021,3,47.93682796
Pahang,2021,4,52.19861111
Pahang,2021,5,49.0483871
Pahang,2021,6,54.45416667
Pahang,2021,7,55.74327957
Pahang,2021,8,51.94354839
Pahang,2021,9,48.21633238
Pahang,2021,10,52.31048387
Pahang,2021,11,37.74861111
Pahang,2021,12,38.75403226
Pahang,2022,1,44.13324361
Pahang,2022,2,34.28464978
Pahang,2022,3,41.01217862
Pahang,2022,4,41.76944444
Pahang,2022,5,46.78205128
